rank,word,freq,normalised_per_10000_words
18160,#await,1,0
18160,#awake,1,0
18160,#awanui,1,0
18160,#award,1,0
18160,#aweday,1,0
18160,#awesomekaupapa,1,0
18160,#awesomeness,1,0
18160,#awesomestuff,1,0
18160,#awesometamariki,1,0
18160,#awesumness,1,0
18160,#awf18,1,0
18160,#awha,1,0
18160,#awherikakitetonga,1,0
18160,#awhi,1,0
18160,#awhiowhio,1,0
18160,#awwshiiiiiitchair,1,0
18160,#azonto,1,0
18160,#b2b,1,0
18160,#baaaaaad,1,0
18160,#babydesmond,1,0
18160,#babyresearchers,1,0
18160,#bachelor,1,0
18160,#backatworkblues,1,0
18160,#backbenches,1,0
18160,#backintheheezy,1,0
18160,#backonthewater,1,0
18160,#backseatbandits,1,0
18160,#baderintermediate,1,0
18160,#badpr,1,0
18160,#bahai,1,0
18160,#bananas,1,0
18160,#bantheboom,1,0
18160,#barrels,1,0
18160,#basic,1,0
18160,#basketsofkaieverywhere,1,0
18160,#battleforourbirds,1,0
18160,#battleforthenorth,1,0
18160,#batwoman,1,0
18160,#bawse,1,0
18160,#baz,1,0
18160,#bb8,1,0
18160,#bcompany,1,0
18160,#be,1,0
18160,#beachday,1,0
18160,#beagoodancestor,1,0
18160,#beanniecafe,1,0
18160,#beard,1,0
18160,#beastfromtheeast,1,0
18160,#beatstreet,1,0
18160,#beauden,1,0
18160,#beautifulday,1,0
18160,#beauty,1,0
18160,#because,1,0
18160,#becausecovid,1,0
18160,#becsarahanga,1,0
18160,#bedabopinbaby,1,0
18160,#bedtime,1,0
18160,#beehivekōrero,1,0
18160,#behind,1,0
18160,#believe,1,0
18160,#believeinmāori,1,0
18160,#believeyoucan,1,0
18160,#belikegerard,1,0
18160,#bellakalolo,1,0
18160,#belmaoripasifika,1,0
18160,#benefitfraud,1,0
18160,#benice,1,0
18160,#bennytippiny,1,0
18160,#bernardspolsky,1,0
18160,#berwick,1,0
18160,#besafe,1,0
18160,#best,1,0
18160,#bestadviceever,1,0
18160,#bestawards,1,0
18160,#bestcomebacks,1,0
18160,#bestestfriends,1,0
18160,#besthakagoing,1,0
18160,#bestie,1,0
18160,#bestletotherscomplement,1,0
18160,#bestofus,1,0
18160,#bestprops,1,0
18160,#bestson,1,0
18160,#bestvoiceinthebizo,1,0
18160,#bethechange,1,0
18160,#bethesda,1,0
18160,#betterthanfb,1,0
18160,#betterworkstories,1,0
18160,#bettyannemonga,1,0
18160,#beverlyhillscop,1,0
18160,#beyoncefans,1,0
18160,#bfc530,1,0
18160,#bhsc,1,0
18160,#biasedmuch,1,0
18160,#bigfan,1,0
18160,#biglatchon,1,0
18160,#bigpaws,1,0
18160,#bigscreensnz,1,0
18160,#bijp,1,0
18160,#bikefun,1,0
18160,#bikiniweather,1,0
18160,#bilbao,1,0
18160,#bilingualsigns,1,0
18160,#billenglish,1,0
18160,#billeogers,1,0
18160,#billiejo,1,0
18160,#billintheballot,1,0
18160,#billrogerstumuwhakarae,1,0
18160,#bingo,1,0
18160,#bioblitz,1,0
18160,#bipolarweather,1,0
18160,#birthdayboy,1,0
18160,#bitxhesss,1,0
18160,#black,1,0
18160,#blackandwhite,1,0
18160,#blacksticks,1,0
18160,#blenheimnz,1,0
18160,#blerk,1,0
18160,#blessings,1,0
18160,#blisters,1,0
18160,#blmnz,1,0
18160,#blockadethebudget,1,0
18160,#blockbuster,1,0
18160,#blog,1,0
18160,#blogger,1,0
18160,#blueskies,1,0
18160,#bluffhill,1,0
18160,#bluvhig,1,0
18160,#bnw,1,0
18160,#bnwmood,1,0
18160,#bnzatm,1,0
18160,#bobmarley,1,0
18160,#bohandani,1,0
18160,#bohemia,1,0
18160,#boiia,1,0
18160,#boilup,1,0
18160,#bombs,1,0
18160,#bondi,1,0
18160,#booboo,1,0
18160,#bookawards,1,0
18160,#bookclubpapakua,1,0
18160,#bookproject,1,0
18160,#booksalive,1,0
18160,#bornforthepart,1,0
18160,#boruto,1,0
18160,#boston,1,0
18160,#bottomline,1,0
18160,#bougainville,1,0
18160,#boulderbay,1,0
18160,#bowlarama,1,0
18160,#boydot,1,0
18160,#brainygizzykids,1,0
18160,#brainywarriors,1,0
18160,#branding,1,0
18160,#brash,1,0
18160,#braveryhasmanyrestingplaces,1,0
18160,#bread,1,0
18160,#breads,1,0
18160,#breakerbay,1,0
18160,#breakfastwithmybeloved,1,0
18160,#breakfromwork,1,0
18160,#breakthesilence,1,0
18160,#breastcancerawareness,1,0
18160,#breethazbarbershop,1,0
18160,#brew,1,0
18160,#bring5sostonewzealand,1,0
18160,#bringdowntheking,1,0
18160,#bringit,1,0
18160,#bringonsummer,1,0
18160,#britainsgottalent,1,0
18160,#broadcastlegend,1,0
18160,#broadway,1,0
18160,#broke,1,0
18160,#broncos,1,0
18160,#bronze,1,0
18160,#broodingemotionalman,1,0
18160,#broodofducklings,1,0
18160,#brothers,1,0
18160,#browngirl,1,0
18160,#brrrrrr,1,0
18160,#brrrrrrr,1,0
18160,#bruisingweek,1,0
18160,#brutallyhonest,1,0
18160,#bss,1,0
18160,#bts,1,0
18160,#bts_dynamite,1,0
18160,#buahahahaha,1,0
18160,#bubblewalk,1,0
18160,#bubwehi,1,0
18160,#buckinghampalace,1,0
18160,#budget2014,1,0
18160,#bugger,1,0
18160,#buildcommunitiesnotprisons,1,0
18160,#buildingculturalbridges,1,0
18160,#buildinglife,1,0
18160,#bullyingfreenz,1,0
18160,#bullyingkillsourdreams,1,0
18160,#bumpofchicken,1,0
18160,#bumpyrideahead,1,0
18160,#bunking,1,0
18160,#bunktime,1,0
18160,#bunnies,1,0
18160,#burn,1,0
18160,#bushkai,1,0
18160,#busymama,1,0
18160,#but,1,0
18160,#butanyweek,1,0
18160,#buttheygotthis,1,0
18160,#buydontburn,1,0
18160,#buzzy,1,0
18160,#bw,1,0
18160,#caddanz,1,0
18160,#cadillaccaf,1,0
18160,#cafczanne,1,0
18160,#caflaffare,1,0
18160,#calm,1,0
18160,#calque,1,0
18160,#camera51,1,0
18160,#campaigns,1,0
18160,#canada,1,0
18160,#cancelrimpac,1,0
18160,#cancersucks,1,0
18160,#canelogolovkin2,1,0
18160,#cannabis,1,0
18160,#canoesprint,1,0
18160,#cantbeatwellyzonagoodday,1,0
18160,#canterbury,1,0
18160,#cantsleep,1,0
18160,#cantstop,1,0
18160,#capepalliser,1,0
18160,#capital,1,0
18160,#capital150,1,0
18160,#capitalflyers,1,0
18160,#captainhine,1,0
18160,#captainmarvel,1,0
18160,#cardboardart,1,0
18160,#cardigan,1,0
18160,#care,1,0
18160,#careful,1,0
18160,#carlossantana,1,0
18160,#carmen,1,0
18160,#carolsatthepā,1,0
18160,#cartown,1,0
18160,#cast,1,0
18160,#catalonia,1,0
18160,#catch,1,0
18160,#catchinguponplusone,1,0
18160,#catchups,1,0
18160,#catlove,1,0
18160,#ccompany,1,0
18160,#ccompanywhareopening,1,0
18160,#ccoy,1,0
18160,#celebrate,1,0
18160,#celebratingtereo,1,0
18160,#cem,1,0
18160,#cemnz2014,1,0
18160,#cen14,1,0
18160,#census2018,1,0
18160,#centralotago,1,0
18160,#cereal,1,0
18160,#cervicalscreeningawarenessmonth,1,0
18160,#cfs,1,0
18160,#cg2018,1,0
18160,#champions,1,0
18160,#champs,1,0
18160,#change,1,0
18160,#changeagents,1,0
18160,#changetheworldin5words,1,0
18160,#changingspaces,1,0
18160,#changingwithourclimate,1,0
18160,#charcoalchicken,1,0
18160,#charlesbradley,1,0
18160,#charleston,1,0
18160,#charleynoble,1,0
18160,#charlies,1,0
18160,#charlietangaroa,1,0
18160,#charlottedawson,1,0
18160,#chch,1,0
18160,#chchbotanicalgardens,1,0
18160,#chea,1,0
18160,#checkpoint,1,0
18160,#cheee,1,0
18160,#chercher,1,0
18160,#cherishiwi,1,0
18160,#chestday,1,0
18160,#chevronout,1,0
18160,#chicken,1,0
18160,#chickenlaksa,1,0
18160,#chiefstautoko,1,0
18160,#chiffs,1,0
18160,#childcancer,1,0
18160,#chivbil,1,0
18160,#chivlio,1,0
18160,#chocchip,1,0
18160,#chrishipkins,1,0
18160,#christchurchlife,1,0
18160,#christchurchmoko,1,0
18160,#christchurchquake,1,0
18160,#christchurchterrorattack,1,0
18160,#christianpogai,1,0
18160,#christmas,1,0
18160,#chrome,1,0
18160,#chumpchange,1,0
18160,#church,1,0
18160,#churchur,1,0
18160,#churneatalright,1,0
18160,#churness,1,0
18160,#churr,1,0
18160,#ciarraab,1,0
18160,#cilw17,1,0
18160,#cilw2015,1,0
18160,#cilw2017,1,0
18160,#cim101,1,0
18160,#circus,1,0
18160,#citizenship,1,0
18160,#cityscape,1,0
18160,#civilizatuonvi,1,0
18160,#clapsong,1,0
18160,#claridges,1,0
18160,#clash,1,0
18160,#clashofthekaiako,1,0
18160,#classicwow,1,0
18160,#cleanouton,1,0
18160,#cleanupafteryourself,1,0
18160,#clearrun,1,0
18160,#clergysocks,1,0
18160,#clicheforareason,1,0
18160,#cliffwhiting,1,0
18160,#climateaction,1,0
18160,#climateemergency,1,0
18160,#climatestrikenz,1,0
18160,#climbingelf,1,0
18160,#clocktowersofnz,1,0
18160,#cloths,1,0
18160,#cloud,1,0
18160,#cm212,1,0
18160,#cmu,1,0
18160,#coaches,1,0
18160,#coaching,1,0
18160,#coastdamost,1,0
18160,#cobdenwetlands,1,0
18160,#codeclub,1,0
18160,#codemaoritv,1,0
18160,#coding,1,0
18160,#coedlsummerschool,1,0
18160,#coenesprovisions,1,0
18160,#coffeefix,1,0
18160,#coffeeguy,1,0
18160,#coffeetime,1,0
18160,#coffix,1,0
18160,#coldhand,1,0
18160,#colonial,1,0
18160,#colonialism,1,0
18160,#colonisation,1,0
18160,#colonised,1,0
18160,#colossians5,1,0
18160,#comet,1,0
18160,#commerciallaw,1,0
18160,#communitiesofpractice,1,0
18160,#communityhelpingcommunity,1,0
18160,#comon,1,0
18160,#companion,1,0
18160,#composerofgenius,1,0
18160,#computerkōrero,1,0
18160,#confiscation,1,0
18160,#connected,1,0
18160,#connectedagain,1,0
18160,#connectedlearners,1,0
18160,#connectedlearning,1,0
18160,#connectednearorfar,1,0
18160,#connectednz,1,0
18160,#connectedrotorua,1,0
18160,#connectedunz,1,0
18160,#connecting,1,0
18160,#conserteam,1,0
18160,#conservation,1,0
18160,#contact,1,0
18160,#contemporaryart,1,0
18160,#content,1,0
18160,#context,1,0
18160,#convert,1,0
18160,#cook,1,0
18160,#cookislandmaorilanguageweek,1,0
18160,#cookislands,1,0
18160,#cookthecrook,1,0
18160,#coolkidsarrivelate,1,0
18160,#coolness,1,0
18160,#coolthingsaboutnewzealand,1,0
18160,#cops,1,0
18160,#cops#coreed,1,0
18160,#core-ed,1,0
18160,#corebfham,1,0
18160,#corebfwel,1,0
18160,#corebreakfast17,1,0
18160,#corebrekkie,1,0
18160,#coreedtour2014,1,0
18160,#coreeeducation,1,0
18160,#coreleaderssummit,1,0
18160,#coremaori,1,0
18160,#coremaoripasifika,1,0
18160,#coreretreat,1,0
18160,#coretereo,1,0
18160,#corewellbeing,1,0
18160,#cornerstoneroots,1,0
18160,#cornfritters,1,0
18160,#cornwallpark,1,0
18160,#correction,1,0
18160,#cosgroveprimary,1,0
18160,#couchqueen,1,0
18160,#cougartown,1,0
18160,#couldbeworse,1,0
18160,#countingdownnextholidays,1,0
18160,#countingmaroonsheepzzzzzzz,1,0
18160,#countingmyblessings,1,0
18160,#countmein,1,0
18160,#countrybum,1,0
18160,#countthehourstillquittingtime,1,0
18160,#courses,1,0
18160,#covfefe,1,0
18160,#covid19aotearoa,1,0
18160,#covid19us,1,0
18160,#covid_19,1,0
18160,#covidfuture,1,0
18160,#covidnz,1,0
18160,#cowgirldora,1,0
18160,#craaacckup,1,0
18160,#cracker,1,0
18160,#crackups,1,0
18160,#cranecity,1,0
18160,#crashbandicoot,1,0
18160,#cravecafe,1,0
18160,#crayfish,1,0
18160,#crayons,1,0
18160,#crazysexywise,1,0
18160,#creatinganotherone,1,0
18160,#creations,1,0
18160,#creativearts,1,0
18160,#creepy,1,0
18160,#crepesagogo,1,0
18160,#crimea,1,0
18160,#crookedback,1,0
18160,#cross-parliament,1,0
18160,#crossfingers,1,0
18160,#crusaders,1,0
18160,#cruvblu,1,0
18160,#csedweek,1,0
18160,#csunplugged,1,0
18160,#cuckoobuild,1,0
18160,#culturaldifferences,1,0
18160,#culturalmapping,1,0
18160,#cultureofchange18,1,0
18160,#cumberbitch,1,0
18160,#cuppagoodness,1,0
18160,#customs,1,0
18160,#cutepoochies,1,0
18160,#cutie#littlediva#pep#nkball13,1,0
18160,#cuzziesforever,1,0
18160,#cuzzyq,1,0
18160,#cwc15final,1,0
18160,#cwc19,1,0
18160,#cwc19final,1,0
18160,#cwuzzins,1,0
18160,#cyclechic,1,0
18160,#cycleways,1,0
18160,#cycloneevan,1,0
18160,#cyclonewinston,1,0
18160,#dad,1,0
18160,#daddysgirl,1,0
18160,#dadjokesintereo,1,0
18160,#daffodilday,1,0
18160,#dailydedication,1,0
18160,#dailyyoga,1,0
18160,#daman,1,0
18160,#dance,1,0
18160,#dancenzmade,1,0
18160,#dancinginthemoonlight,1,0
18160,#dancingwiththedevil,1,0
18160,#dancingwiththestars,1,0
18160,#daniellasmith,1,0
18160,#dare2dream,1,0
18160,#darkhorse,1,0
18160,#dasnow,1,0
18160,#datahui,1,0
18160,#datasovereignty,1,0
18160,#davedobbyn,1,0
18160,#davidshearer,1,0
18160,#dawnparade,1,0
18160,#dawnservice,1,0
18160,#day127,1,0
18160,#day2,1,0
18160,#day3,1,0
18160,#day32,1,0
18160,#day34,1,0
18160,#day359,1,0
18160,#day36,1,0
18160,#day405,1,0
18160,#day408,1,0
18160,#day439,1,0
18160,#day445,1,0
18160,#day471,1,0
18160,#day552,1,0
18160,#day577,1,0
18160,#day602,1,0
18160,#day657,1,0
18160,#day763,1,0
18160,#day766,1,0
18160,#day783,1,0
18160,#day784,1,0
18160,#day818,1,0
18160,#day853,1,0
18160,#daydone,1,0
18160,#dayoff,1,0
18160,#dayoner,1,0
18160,#dea,1,0
18160,#dead,1,0
18160,#deadly,1,0
18160,#dealwithitnigggha,1,0
18160,#decision11,1,0
18160,#decision2017,1,0
18160,#decisions,1,0
18160,#declarationofdependence,1,0
18160,#decol,1,0
18160,#decolonisingtekāinga,1,0
18160,#degree,1,0
18160,#delayed,1,0
18160,#delayedflightantics,1,0
18160,#delays,1,0
18160,#delish,1,0
18160,#demand,1,0
18160,#democracy,1,0
18160,#demokolicious,1,0
18160,#demystifyingschooling,1,0
18160,#dennishansen,1,0
18160,#dentalcarewest,1,0
18160,#depression,1,0
18160,#destiny2beta,1,0
18160,#destinybeta,1,0
18160,#destinychurch,1,0
18160,#destinythegame,1,0
18160,#determination,1,0
18160,#devolution,1,0
18160,#dialect,1,0
18160,#dianekeaton,1,0
18160,#dick,1,0
18160,#dictionary,1,0
18160,#didntevennotice,1,0
18160,#digiday,1,0
18160,#digitalcitizenship,1,0
18160,#digitalnatives,1,0
18160,#digitaltechnologiescurriculum,1,0
18160,#digitech,1,0
18160,#digmyidea,1,0
18160,#diihaaa,1,0
18160,#diiihaa,1,0
18160,#diiiiiii,1,0
18160,#dilfsontour,1,0
18160,#dim,1,0
18160,#dina,1,0
18160,#dinogumboots,1,0
18160,#dinsdale,1,0
18160,#dirtymaorisongs,1,0
18160,#dirtysouth,1,0
18160,#disaster,1,0
18160,#discipline,1,0
18160,#disney,1,0
18160,#disneyinfinity,1,0
18160,#disobedientteacher,1,0
18160,#disrupted,1,0
18160,#distancelearning,1,0
18160,#diversity,1,0
18160,#diving,1,0
18160,#divorcehotel,1,0
18160,#diwali,1,0
18160,#djjohnkey,1,0
18160,#dlc,1,0
18160,#dnp,1,0
18160,#do,1,0
18160,#documenta14,1,0
18160,#doesanybodyknow,1,0
18160,#doesthatwork,1,0
18160,#dogsattimeout,1,0
18160,#dogsofinsta,1,0
18160,#dogsonholiday,1,0
18160,#dogsrule,1,0
18160,#doiiiits,1,0
18160,#doingthebusuness,1,0
18160,#dointhedishes,1,0
18160,#doitwhileyougotit,1,0
18160,#doitzbleh,1,0
18160,#doitzzzz,1,0
18160,#dongie,1,0
18160,#dontbeanegg,1,0
18160,#dontquotemylyrics,1,0
18160,#dontstop,1,0
18160,#dope,1,0
18160,#dora,1,0
18160,#doramaataatoa,1,0
18160,#dosomethingnewnz,1,0
18160,#dotherightthing,1,0
18160,#doubledeka,1,0
18160,#doublerespect,1,0
18160,#dragonball,1,0
18160,#dragonballsuper,1,0
18160,#drdelilah,1,0
18160,#dreadlockholiday,1,0
18160,#dreaming,1,0
18160,#dreams,1,0
18160,#dreich,1,0
18160,#dresslikeawoman,1,0
18160,#drexels,1,0
18160,#drhuirangiwaikerepuru,1,0
18160,#drive,1,0
18160,#drivesafe,1,0
18160,#drkereopa,1,0
18160,#drooling,1,0
18160,#droz,1,0
18160,#drranginuiwalker,1,0
18160,#drstephanietrickey,1,0
18160,#drtammy,1,0
18160,#drwhotereo,1,0
18160,#dtaadelaide2019,1,0
18160,#dualwield,1,0
18160,#dunadd,1,0
18160,#dundalk,1,0
18160,#dune,1,0
18160,#dungeonsanddragons,1,0
18160,#dunners,1,0
18160,#durie1985,1,0
18160,#dusk,1,0
18160,#dutton,1,0
18160,#dziecipahiatua75,1,0
18160,#e-portfolio,1,0
18160,#e2ngamanu1tetoka,1,0
18160,#e32017,1,0
18160,#eako,1,0
18160,#eako2013,1,0
18160,#early,1,0
18160,#earlydecnot,1,0
18160,#earthcare,1,0
18160,#earthisstill,1,0
18160,#earthquakerelief,1,0
18160,#east,1,0
18160,#eastbro,1,0
18160,#eastcoastbaye,1,0
18160,#eastcoastwave,1,0
18160,#easter,1,0
18160,#eastersunday,1,0
18160,#easttāmaki,1,0
18160,#easy,1,0
18160,#eatclean,1,0
18160,#eatingwell,1,0
18160,#economics,1,0
18160,#economy,1,0
18160,#edblognz,1,0
18160,#edbooknz,1,0
18160,#edchatnz16,1,0
18160,#eddiemurphy,1,0
18160,#editingnerd,1,0
18160,#edtalk,1,0
18160,#educampchch,1,0
18160,#educampnz,1,0
18160,#educamppalmy,1,0
18160,#educationreform,1,0
18160,#edumemes,1,0
18160,#edusparks,1,0
18160,#edutechau,1,0
18160,#eduwin,1,0
18160,#edventures,1,0
18160,#edwards,1,0
18160,#efellows17,1,0
18160,#efellowship18,1,0
18160,#egg,1,0
18160,#eggnog,1,0
18160,#ehaereakenei,1,0
18160,#ehangarekaana,1,0
18160,#eharahokiitekahu,1,0
18160,#eharaiaitōkupirimia,1,0
18160,#eharatewhawhaiterongoa,1,0
18160,#ehiangārā,1,0
18160,#eightstraight,1,0
18160,#eipo,1,0
18160,#ejaculation,1,0
18160,#ekao,1,0
18160,#ekeatepuhitaioreore,1,0
18160,#ekekairangi,1,0
18160,#ekepanuku,1,0
18160,#ekieki,1,0
18160,#ekoe,1,0
18160,#ekoha,1,0
18160,#ekoke,1,0
18160,#ekoreano,1,0
18160,#elanorcatton,1,0
18160,#elearning,1,0
18160,#election2014,1,0
18160,#elements,1,0
18160,#elevate,1,0
18160,#elf2017,1,0
18160,#elfingaround,1,0
18160,#eln,1,0
18160,#els2014,1,0
18160,#elvis80,1,0
18160,#embracethetranslits,1,0
18160,#emd,1,0
18160,#emergencykit,1,0
18160,#emergencykits,1,0
18160,#emo,1,0
18160,#emoemoko,1,0
18160,#emoji,1,0
18160,#emojipedia,1,0
18160,#empoweringleaders,1,0
18160,#emptywordsifnotpracticed,1,0
18160,#endthewarondrugsnz,1,0
18160,#engagedinlearning,1,0
18160,#engagement,1,0
18160,#engarimotepīhau,1,0
18160,#engineersmotereomaori,1,0
18160,#english,1,0
18160,#enjoythenekfewdays,1,0
18160,#enohorā,1,0
18160,#enoughsaid,1,0
18160,#enviroschool,1,0
18160,#eoho,1,0
18160,#eomarapiti,1,0
18160,#eononoangāmoe,1,0
18160,#eoraanatereo,1,0
18160,#eoratonuana,1,0
18160,#ep20,1,0
18160,#epaotōrea,1,0
18160,#epataianamotakuhoa,1,0
18160,#epeka,1,0
18160,#epetomaotereo#ios,1,0
18160,#epld,1,0
18160,#eq,1,0
18160,#erere,1,0
18160,#erereakenei,1,0
18160,#erereehine,1,0
18160,#eruaerua,1,0
18160,#eruawiki,1,0
18160,#esports,1,0
18160,#etama,1,0
18160,#etaunei,1,0
18160,#etc,1,0
18160,#etetaonga,1,0
18160,#ethnic,1,0
18160,#etipuerea,1,0
18160,#etipuereo,1,0
18160,#etorungāmea,1,0
18160,#etuapanui,1,0
18160,#etuwahine,1,0
18160,#etymology,1,0
18160,#etūkahika,1,0
18160,#eucharist,1,0
18160,#evannzgt,1,0
18160,#evelyntobin,1,0
18160,#everyday,1,0
18160,#everydayisaschoolday,1,0
18160,#everydaymāori,1,0
18160,#everyweek,1,0
18160,#everyweekismāorilanguageweek,1,0
18160,#everyweekistewikiotereo,1,0
18160,#eweng,1,0
18160,#ewhaiakenei,1,0
18160,#exammarking,1,0
18160,#excellence,1,0
18160,#excitedmuch,1,0
18160,#exciting,1,0
18160,#exercisetangaroa,1,0
18160,#exhibition,1,0
18160,#exodus,1,0
18160,#expensive,1,0
18160,#explainyourusername,1,0
18160,#explorers,1,0
18160,#explosion,1,0
18160,#exporttairawhitiwisdom,1,0
18160,#expresson,1,0
18160,#expressyourselfgoals,1,0
18160,#eyebrows,1,0
18160,#eyes,1,0
18160,#facesforradio,1,0
18160,#facts,1,0
18160,#factsofmetrolife,1,0
18160,#fafswag,1,0
18160,#fail,1,0
18160,#fair4teachers,1,0
18160,#fairfuturesnz,1,0
18160,#fairhaven,1,0
18160,#fakalata,1,0
18160,#family,1,0
18160,#famous,1,0
18160,#fantasticbeastslive,1,0
18160,#fanzone,1,0
18160,#farfarnorth,1,0
18160,#farmers,1,0
18160,#fashionista,1,0
18160,#fashiontūturu,1,0
18160,#fatfeb,1,0
18160,#fathersday,1,0
18160,#fatialofa,1,0
18160,#fatigued,1,0
18160,#fatimas,1,0
18160,#fav,1,0
18160,#favepuppytoy,1,0
18160,#favouritewords,1,0
18160,#favs,1,0
18160,#favstudentever,1,0
18160,#fbcrash,1,0
18160,#feast,1,0
18160,#feedourkids,1,0
18160,#feelingflash,1,0
18160,#feelinginspired,1,0
18160,#feelingmātonu,1,0
18160,#feelingthearoha,1,0
18160,#feelingthelove,1,0
18160,#festpac2016,1,0
18160,#ffs,1,0
18160,#fftf16,1,0
18160,#ffxiv,1,0
18160,#fifs,1,0
18160,#fight4owrights,1,0
18160,#fightforlife,1,0
18160,#fightthepower,1,0
18160,#fightwar,1,0
18160,#fijiminibreak,1,0
18160,#filmstar,1,0
18160,#filtersareoverrated,1,0
18160,#finalfantasy,1,0
18160,#finalfantasy15,1,0
18160,#finalfantasyviiremake,1,0
18160,#finalfantasyxvi,1,0
18160,#finalopenday,1,0
18160,#findalyssa,1,0
18160,#findyou,1,0
18160,#finlayson#paraone#henare,1,0
18160,#firealarm,1,0
18160,#fireontonite,1,0
18160,#fireworkshard,1,0
18160,#firstandsecond,1,0
18160,#firstdayblues,1,0
18160,#firstmass,1,0
18160,#fish4all,1,0
18160,#fishgains,1,0
18160,#fishy,1,0
18160,#fit,1,0
18160,#fitforlife,1,0
18160,#fitness,1,0
18160,#fivewordstoruinadate,1,0
18160,#fixed,1,0
18160,#flag,1,0
18160,#flagdebate,1,0
18160,#flagpole,1,0
18160,#flagreferendum,1,0
18160,#flameon,1,0
18160,#flappytaringa,1,0
18160,#flash,1,0
18160,#flashfalas,1,0
18160,#flashfiction,1,0
18160,#flashgetups,1,0
18160,#flashmobhaka,1,0
18160,#flattenthecurve,1,0
18160,#flattery,1,0
18160,#flawednzedsystem,1,0
18160,#flax,1,0
18160,#flaxrootsmovement#tekorowai,1,0
18160,#fleabag,1,0
18160,#flight,1,0
18160,#flights,1,0
18160,#flipagram,1,0
18160,#flowers,1,0
18160,#flying,1,0
18160,#flylikeabutterflystinglikeabee,1,0
18160,#flyseason,1,0
18160,#fml,1,0
18160,#foashoa,1,0
18160,#fobreomaori,1,0
18160,#follow,1,0
18160,#followingmyheart,1,0
18160,#followmeintereo,1,0
18160,#folnz,1,0
18160,#folnz19,1,0
18160,#fonterror,1,0
18160,#food,1,0
18160,#foodcoma,1,0
18160,#foodforthought,1,0
18160,#foodhistory,1,0
18160,#foodies,1,0
18160,#for,1,0
18160,#fora,1,0
18160,#forecast,1,0
18160,#forest,1,0
18160,#forgive,1,0
18160,#fornan,1,0
18160,#forsaken,1,0
18160,#forscience,1,0
18160,#fortalei,1,0
18160,#fortehealth,1,0
18160,#forthepeople,1,0
18160,#forthewairua,1,0
18160,#fortnitemaori,1,0
18160,#fortnitereo,1,0
18160,#fotmaotearoa,1,0
18160,#fotmcambod,1,0
18160,#fotmcambodia,1,0
18160,#fournations,1,0
18160,#fravnzl,1,0
18160,#freegaza,1,0
18160,#freepd,1,0
18160,#freshchoice,1,0
18160,#freshmaori,1,0
18160,#fri15nov,1,0
18160,#fridakahlo,1,0
18160,#friday,1,0
18160,#fridayfun,1,0
18160,#friedbun,1,0
18160,#friends,1,0
18160,#friendsday,1,0
18160,#friendsfromwayback,1,0
18160,#frisky,1,0
18160,#friyayyyyyy,1,0
18160,#ftp,1,0
18160,#fucklupus,1,0
18160,#fuckya,1,0
18160,#fudgedit,1,0
18160,#fukouttathea,1,0
18160,#fullaz,1,0
18160,#fullbracket,1,0
18160,#fullhouse,1,0
18160,#fullmoon,1,0
18160,#fun,1,0
18160,#funeral,1,0
18160,#fungi,1,0
18160,#funkycoldmedina,1,0
18160,#funny,1,0
18160,#funsybuthaddit,1,0
18160,#furbabies,1,0
18160,#fush,1,0
18160,#futurebb,1,0
18160,#futurefocuseded,1,0
18160,#futurefocuseed,1,0
18160,#futureleaders,1,0
18160,#futurelearnnz,1,0
18160,#futureproofing,1,0
18160,#futureself,1,0
18160,#fuurefocused,1,0
18160,#fway,1,0
18160,#fāriiraa,1,0
18160,#gaelic,1,0
18160,#gahnya,1,0
18160,#gains,1,0
18160,#galaxysedge,1,0
18160,#galleryweather,1,0
18160,#gallipoli,1,0
18160,#gallipoli100,1,0
